timestamp,host,event_type,severity,observed_state
2020-08-07T14:32:47.605Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.607Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.608Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.608Z,WORKSTATION5.theshire.local,other_security_event,medium,suspicious
2020-08-07T14:32:47.608Z,WORKSTATION5.theshire.local,sysmon_process_access,medium,suspicious
2020-08-07T14:32:47.608Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.609Z,WORKSTATION5.theshire.local,security_handle_closed,medium,suspicious
2020-08-07T14:32:47.609Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.609Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.610Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.610Z,WORKSTATION5.theshire.local,security_handle_request,medium,suspicious
2020-08-07T14:32:47.611Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.616Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.616Z,WORKSTATION5.theshire.local,security_object_access,medium,suspicious
2020-08-07T14:32:47.616Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.617Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.617Z,WORKSTATION5.theshire.local,security_handle_closed,medium,suspicious
2020-08-07T14:32:47.617Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.618Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.619Z,WORKSTATION5.theshire.local,other_security_event,low,benign
2020-08-07T14:32:47.619Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.619Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.619Z,WORKSTATION5.theshire.local,other_security_event,low,benign
2020-08-07T14:32:47.620Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.621Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.622Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.622Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.622Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.622Z,WORKSTATION5.theshire.local,other_security_event,low,benign
2020-08-07T14:32:47.623Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.624Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.624Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.625Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.626Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.626Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.627Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.627Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.628Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.628Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.629Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.630Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.630Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.630Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.637Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.637Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.638Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.638Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.638Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.640Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.640Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.640Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.642Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.642Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.642Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.643Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.644Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.644Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.645Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.645Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.646Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.647Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.647Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.647Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.648Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.648Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.649Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.650Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.650Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.651Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.651Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.652Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.652Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.653Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.654Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.661Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.662Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.663Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.663Z,WORKSTATION5.theshire.local,image_load,low,benign
2020-08-07T14:32:47.663Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.664Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.664Z,WORKSTATION5.theshire.local,other_sysmon_event,low,benign
2020-08-07T14:32:47.665Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.666Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.668Z,WORKSTATION5.theshire.local,file_create,low,benign
2020-08-07T14:32:47.668Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.668Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.669Z,WORKSTATION5.theshire.local,registry_change,medium,suspicious
2020-08-07T14:32:47.669Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.669Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.669Z,WORKSTATION5.theshire.local,registry_change,medium,suspicious
2020-08-07T14:32:47.670Z,WORKSTATION5.theshire.local,registry_change,medium,suspicious
2020-08-07T14:32:47.670Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.670Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.671Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.671Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.672Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.675Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.675Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.676Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.676Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.677Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.677Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.678Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.678Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.679Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.687Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.688Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.688Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.689Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.690Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.690Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.690Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.691Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.691Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.692Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.693Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.693Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.694Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.695Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.695Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.696Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.697Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.697Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.698Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.699Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.700Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.700Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.701Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.701Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.701Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.702Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.703Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.703Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.704Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.704Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.705Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.714Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.714Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.715Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.715Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.716Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.716Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.717Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.718Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.718Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.719Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.719Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.720Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.720Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.721Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.721Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.722Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.723Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.723Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.724Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.724Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.725Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.725Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.727Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.727Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.728Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.728Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.729Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.729Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.730Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.731Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.732Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.742Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.743Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.743Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.744Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.744Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.744Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.745Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.746Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.746Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.747Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.747Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.749Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.749Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.750Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.750Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.752Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.752Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.753Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.753Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.754Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.755Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.755Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.755Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.757Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.758Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.758Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.758Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.759Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.760Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.760Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.760Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.771Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.771Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.772Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.773Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.773Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.773Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.774Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.775Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:32:47.775Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:32:47.776Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
